TargetFileID,SimilarFileID,Type-1,Type-2,Type-3,Type-4,PredictedType,ModelName,TargetCollection,SimilarCollection
900,1005,0,0.4,0.7,0.1,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
901,1001,0.2,0.4,0.7,0.05,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
902,1004,0,0,0,0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
903,1005,0,0,0.8,0.2,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
904,1004,0,0.6,0.9,0,Type-3,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
905,1005,0,0.95,0.05,0,Type-2,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
906,1004,0,0,0,0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
907,1005,0,0,0.95,0,Type-3,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
908,1005,0,0.7,0.9,0,Type-3,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
909,1003,0.1,0,0.8,0.1,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
910,1004,0,0,1,0,Type-3,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
911,1004,0,0,1,0,Type-3,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
912,1004,0,0,0,0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
913,1003,-2.5,0.8,0.4,0.0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
914,1005,0,0,0.8,0.5,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
915,1004,0,0,0,0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
916,1003,0.0,0.0,0.7,0.0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
917,1005,0,0,0,0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
918,1004,0,0,0,0.6,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
919,1005,0,0,0.8,0.6,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
920,1003,0.0,0.0,0.4,0.0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
921,1005,0,0.6,0.4,0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
922,1005,0.05,0.0,0.95,0.0,Type-3,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
923,1005,0,0,0,0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
924,1005,0,0,1,0,Type-3,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
925,1003,0.2,0,0.7,0.1,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
926,1005,0,0,0.4,0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
927,1005,0,0.3,0.6,0.1,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
928,1005,0,0,0.85,0.15,Type-3,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
929,1004,0,0,0,0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
930,1004,0,0,0,0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
931,1004,-0.01,0.05,0.87,-0.01,Type-3,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
932,1005,0,0,0.75,0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
933,1004,0,0,0,0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
934,1004,0,0,0,0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
935,1005,0,0,0,0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
936,1004,0.2,0.4,0.6,0.0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
937,1004,0,0,0,0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
938,1004,0,0,0,0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
939,1005,0,0,0.85,0,Type-3,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
940,1005,0,0.35,0.65,0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
941,1005,0,0.8,0.65,0.0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
942,1005,0,0,0.9,0,Type-3,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
943,1004,0,0,0,0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
944,1004,-1,0.3,0.5,-1,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
945,1004,0,0,0,0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
946,1005,0,0.6,0.8,0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
947,1004,0,0,0.7,0.2,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
948,1004,0,0,0,0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
949,1005,0,0.95,0.4,0,Type-2,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
950,1004,0,0,0,0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
951,1003,0.3,0,0.8,0.05,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
952,1004,0,0,0.6,0.25,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
953,1005,0.9,0.1,0.05,0.05,Type-1,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
954,1004,0,0.9,0.1,0.05,Type-2,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
955,1003,0,0.4,0.75,0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
956,1003,0.3,0.3,0.8,0.05,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
957,1004,0,0,1,0,Type-3,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
958,1004,0,0.5,0.75,0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
959,1004,0,0,0,1,Type-4,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
960,1004,0.05,0.95,0,0,Type-2,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
961,1005,0,0,0.5,0.9,Type-4,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
962,1003,0.3,0.1,0.7,0.0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
963,1004,-0.2,-0.7,-0.95,-0.02,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
964,1004,0,0,0,1,Type-4,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
965,1005,0.2,0.5,0.6,0.05,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
966,1004,0,0,0.6,0.4,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
967,1004,0,0,0,0.75,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
968,1004,0,0,0.5,0.3,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
969,1004,0,0,0,0.75,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
970,1004,0,0,0.75,0.25,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
971,1005,0,0,0.5,0.8,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
972,1005,0.8,0.5,0.9,0.0,Type-3,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
973,1003,0.0,0.4,0.8,0.0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
974,1004,0,0,0,0.95,Type-4,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
975,1003,-1.0,0.5,0.8,0.0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
976,1005,-0.2,0.75,0.4,0.0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
977,1003,0.2,0.6,0.8,0.1,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
978,1005,0,0,0.8,0,Non-clone,mistralai/codestral-22b-v0.1,fork_M1,fork_M1
0,0,0,0,0,1,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
1,1,0,0,0,0.95,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
2,2,0.95,0.87,0.43,0.05,Type-1,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
3,3,0,0,0,1,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
4,5,-0.4,0.95,0.8,0.0,Type-2,mistralai/codestral-22b-v0.1,fork_M2,fork_M2
5,4,0,0.7,0.95,0,Type-3,mistralai/codestral-22b-v0.1,fork_M2,fork_M2
6,5,0,0.98,0.02,0.0,Type-2,mistralai/codestral-22b-v0.1,fork_M2,fork_M2
7,8,-1.0,0.8,0.6,0.2,Non-clone,mistralai/codestral-22b-v0.1,fork_M2,fork_M2
8,7,0,0,1,0,Type-3,mistralai/codestral-22b-v0.1,fork_M2,fork_M2
9,8,0,0,0.75,0.95,Type-4,mistralai/codestral-22b-v0.1,fork_M2,fork_M2
10,4,-1.0,0.0,0.0,0.95,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
11,5,0.8,0.4,0.6,1.0,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
12,6,0.95,0,0.05,0,Type-1,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
13,7,0.8,0.2,0.4,0.0,Non-clone,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
14,8,0.8,1.0,1.0,1.0,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
15,9,0,1,0,1,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
16,224,-75.0,95.0,80.0,0.0,Type-2,mistralai/codestral-22b-v0.1,fork_M2,fork_M2
17,41,0,0.7,0.95,0,Type-3,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
18,11,-0.6,-0.8,-0.95,0.1,Non-clone,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
19,237,0,0,0.95,0,Type-3,mistralai/codestral-22b-v0.1,fork_M2,fork_M2
20,37,0,0,1,0,Type-3,mistralai/codestral-22b-v0.1,fork_M2,fork_M2
21,62,0.5,0.8,0.6,0.2,Non-clone,mistralai/codestral-22b-v0.1,fork_M2,fork_M2
22,124,0,0.95,0.6,0,Type-2,mistralai/codestral-22b-v0.1,fork_M2,fork_M2
23,24,-1.0,0.0,0.75,0.0,Non-clone,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
24,34,0,0.8,0.7,0.0,Non-clone,mistralai/codestral-22b-v0.1,fork_M2,fork_M2
25,22,-80.0,0.6,0.95,0.0,Type-3,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
26,221,0,0.95,0.75,1,Type-4,mistralai/codestral-22b-v0.1,fork_M2,fork_M2
27,62,0,0.3,0.6,0,Non-clone,mistralai/codestral-22b-v0.1,fork_M2,fork_M2
28,242,0,1,0,1,Type-4,mistralai/codestral-22b-v0.1,fork_M2,fork_M2
29,246,-2.5,0.6,0.97,-0.8,Type-3,mistralai/codestral-22b-v0.1,fork_M2,fork_M2
30,58,0.2,0.6,0.9,0.05,Type-3,mistralai/codestral-22b-v0.1,fork_M2,fork_M2
31,59,0,0.6,0.4,0,Non-clone,mistralai/codestral-22b-v0.1,fork_M2,fork_M2
32,218,0,1,0,0,Type-2,mistralai/codestral-22b-v0.1,fork_M2,fork_M2
33,254,-5.5,9.0,7.8,0.0,Type-2,mistralai/codestral-22b-v0.1,fork_M2,fork_M2
34,24,0.5,0.8,0.7,0.1,Non-clone,mistralai/codestral-22b-v0.1,fork_M2,fork_M2
35,28,0,0.6,0.75,0,Non-clone,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
36,227,0.4,0.6,0.85,0.95,Type-4,mistralai/codestral-22b-v0.1,fork_M2,fork_M2
37,20,0,0,0.6,0.95,Type-4,mistralai/codestral-22b-v0.1,fork_M2,fork_M2
38,26,-0.2,0.6,0.8,-1.0,Non-clone,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
39,230,1,1,0.8,0,Type-2,mistralai/codestral-22b-v0.1,fork_M2,fork_M2
40,258,0,0,0.7,0,Non-clone,mistralai/codestral-22b-v0.1,fork_M2,fork_M2
41,59,0.5,0.7,0.9,0.0,Type-3,mistralai/codestral-22b-v0.1,fork_M2,fork_M2
42,31,-1.0,0.7,0.6,0.0,Non-clone,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
43,213,-0.3,0.95,0.6,0.01,Type-2,mistralai/codestral-22b-v0.1,fork_M2,fork_M2
44,41,0,0,1,0,Type-3,mistralai/codestral-22b-v0.1,fork_M2,fork_M2
45,34,0,1,0.8,0,Type-2,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
46,250,0,0.9,0.8,0.5,Type-2,mistralai/codestral-22b-v0.1,fork_M2,fork_M2
47,137,-0.3,0.9,0.6,0.1,Type-2,mistralai/codestral-22b-v0.1,fork_M2,fork_M2
48,36,0.9,0.8,0.4,0.0,Type-1,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
49,37,0,0,0,1,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
50,161,-0.9,0.6,0.8,0.0,Non-clone,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
51,176,0,0.8,0.6,0,Non-clone,mistralai/codestral-22b-v0.1,fork_M2,fork_M2
52,39,0.9,0.8,0.6,0,Type-1,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
53,40,0,1,0.9,0.75,Type-2,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
54,41,-1.0,0.9,0.2,0.0,Type-2,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
55,41,0,0.8,0.65,0.0,Non-clone,mistralai/codestral-22b-v0.1,fork_M2,fork_M2
56,240,0.9,0.0,0.7,0.0,Type-1,mistralai/codestral-22b-v0.1,fork_M2,fork_M2
57,98,0,0.75,0,0,Non-clone,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
58,30,-1.0,0.9,0.8,0.0,Type-2,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
59,239,-1,0.5,0,0,Non-clone,mistralai/codestral-22b-v0.1,fork_M2,fork_M2
60,46,0,1,0.8,0,Type-2,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
61,20,0,0,0.6,0,Non-clone,mistralai/codestral-22b-v0.1,fork_M2,fork_M2
62,21,-1.0,0.95,0.6,-1.0,Type-2,mistralai/codestral-22b-v0.1,fork_M2,fork_M2
63,189,1,0.95,0.6,0.0,Type-1,mistralai/codestral-22b-v0.1,fork_M2,fork_M2
64,49,1,1,0,1,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
65,50,1,1,0,1,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
66,51,1,1,0,1,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
67,52,-1.0,0.0,0.5,0.0,Non-clone,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
68,53,1,0.95,0.85,1,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
69,54,-1.0,0.95,0.8,0.0,Type-2,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
70,55,1.0,0.0,0.0,1.0,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
71,56,-1.0,0.0,0.0,1.0,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
72,57,1,0,0,1,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
73,58,1,1,0,1,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
74,59,-1.0,0.0,0.0,1.0,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
75,60,-1.0,0.0,0.0,1.0,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
76,61,1.0,0.0,0.0,1.0,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
77,62,-2.0,1.0,0.0,0.0,Type-2,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
78,63,1.0,0.99,0.01,1.0,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
79,64,-1.0,0.0,0.0,0.0,Non-clone,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
80,65,-1.0,1.0,0.0,0.0,Type-2,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
81,66,1,0,0,1,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
82,67,0,1,0,1,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
83,68,-1.0,1.0,0.0,0.0,Type-2,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
84,69,-1.0,0.0,1.0,-1.0,Type-3,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
85,70,1,0,0,1,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
86,71,-0.98,0,0,1,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
87,72,-0.98,0,0,1,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
88,73,1,0,0,1,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
89,74,1,0,0,1,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
90,75,1,0,0,0,Type-1,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
91,76,0,1,0,1,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
92,77,1.0,0.0,0.0,0.0,Type-1,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
93,78,0,0,0.5,0,Non-clone,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
94,79,0.9,1.0,0.8,1.0,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
95,80,0.9,1,0.7,1,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
96,81,0,0,0.8,1,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
97,82,0.8,1.0,0.0,1.0,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
98,83,-0.95,1,0,1,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
99,84,1,1,0.95,1,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
100,85,0.9,1,0,1,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
101,86,1.0,0.0,0.0,0.0,Type-1,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
102,87,-0.95,0,0,1,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
103,88,1,0,0,1,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
104,89,-0.95,1.0,0.0,0.0,Type-2,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
105,90,-0.95,-0.05,-0.0,-0.0,Non-clone,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
106,91,1,0,0,0,Type-1,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
107,92,-1.0,1.0,0.5,0.0,Type-2,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
108,93,0,1,0,1,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
109,94,0.9,0,0.6,1,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
110,95,-0.97,0,0,0,Non-clone,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
111,96,-1.0,0.0,0.0,1.0,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
112,97,1,0,0,1,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
113,98,0,0,0.8,1.0,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
114,99,0,1,0,1,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
115,100,0,1,0,1,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
116,101,1.0,1.0,0.0,1.0,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
117,102,0,0,0,1,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
118,103,0,1,0,1,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
119,104,0.9,0.0,0.7,1.0,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
120,105,0,0,1,1,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
121,106,0,0,0.95,0,Type-3,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
122,107,-0.95,0,1,1,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
123,108,1,0,0,1,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
124,109,-1.0,-0.99,0.0,0.0,Non-clone,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
125,110,0.9,1,0,1,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
126,111,1.0,0.9,0.0,1.0,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
127,112,1,0,0,0,Type-1,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
128,113,1,0,0,1,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
129,114,1,0,0,1,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
130,115,1,1,0,1,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
131,116,1,0,0,1,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
132,117,0,0,0,1,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
133,118,1,0,0,1,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
134,119,1,0,0,1,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
135,120,-0.99,-0.01,-0.01,-0.01,Non-clone,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
136,121,0,0,0,0.98,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
137,122,0,0,1,1,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
138,123,0,0,0,1,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
139,124,0,0,0,1,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
140,125,0.95,0,0.05,0,Type-1,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
141,126,1,0,0,1,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
142,127,1.0,0.0,0.0,1.0,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
143,128,1,0,0,1,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
144,129,-1.0,-0.0,-0.0,-0.0,Non-clone,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
145,130,1,0,0,0,Type-1,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
146,131,-0.95,0,0,0.95,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
147,132,0,1,0,1,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
148,133,1,0,0,1,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
149,134,0,1,0,0,Type-2,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
150,135,0,1,0,0,Type-2,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
151,136,-1.0,1.0,0.9,0.0,Type-2,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
152,137,1,1,0,1,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
153,138,-1,0.95,0.75,0.0,Type-2,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
154,139,0,1,0,1,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
155,140,1.0,0.0,0.0,1.0,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
156,141,0,0,0,1,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
157,142,0,0,0,1,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
158,143,0,1,0,1,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
159,144,-2.0,0.0,0.0,1.0,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
160,145,-1.0,0.0,0.0,1.0,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
161,146,0.9,0.0,0.0,1.0,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
162,147,1,0,0,1,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
163,148,-1.0,-0.0,-0.0,1.0,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
164,149,-1,0,0,1,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
165,150,1.0,1.0,0.0,1.0,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
166,151,1,0,0,1,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
167,152,0.8,0.0,1.0,1.0,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
168,153,1.0,0.0,0.0,0.99,Type-1,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
169,154,-1.0,-0.5,-0.2,1.0,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
170,155,0,0,1,0,Type-3,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
171,156,0,1,0,1,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
172,157,0,1,0,1,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
173,158,1,0,0,1,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
174,159,1,0,0,1,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
175,160,0,1,0,1,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
176,161,1,0,0,1,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
177,162,0,1,0,1,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
178,163,1,0,0,1,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
179,164,0,1,0,1,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
180,165,1,0,0,1,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
181,166,0.9,0.8,0.7,0.0,Type-1,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
182,167,1,0,0,1,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
183,168,0.95,1,0.05,1,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
184,169,0,1,0,1,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
185,170,-1.0,0.0,1.0,0.0,Type-3,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
186,171,1.0,0.0,0.0,1.0,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
187,172,-1.0,0.0,0.5,1.0,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
188,173,1,0,0,1,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
189,174,1,1,0,1,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
190,175,1,0,0,1,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
191,176,-7000,1000,0,1000,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
192,177,0.9,1.0,0.0,1.0,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
193,178,0.95,0,0,1,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
194,179,-99.9999,0,0,0,Non-clone,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
195,180,1,0,0,1,Type-4,mistralai/codestral-22b-v0.1,fork_M2,primary_M2
